date,state,fips,cases,deaths
4/14/20,North Dakota,38,341,9
4/14/20,Northern Mariana Islands,69,13,2
4/14/20,Ohio,39,7280,324
4/14/20,Oklahoma,40,2184,109
4/14/20,Oregon,41,1633,55
4/14/20,Pennsylvania,42,25591,746
4/14/20,Puerto Rico,72,923,45
4/14/20,Rhode Island,44,3251,80
4/14/20,South Carolina,45,3553,97
4/14/20,South Dakota,46,988,6
4/14/20,Tennessee,47,5654,123
4/14/20,Texas,48,15304,365
4/14/20,Utah,49,2418,19
4/14/20,Vermont,50,752,29
4/14/20,Virgin Islands,78,51,1
4/14/20,Virginia,51,6171,154
4/14/20,Washington,53,10694,552
4/14/20,West Virginia,54,697,10
4/14/20,Wisconsin,55,3555,172
4/14/20,Wyoming,56,282,1
4/15/20,Alabama,1,4241,123
4/15/20,Alaska,2,291,7
4/15/20,American Samoa,60,0,0
4/15/20,Arizona,4,3962,142
4/15/20,Arkansas,5,1599,34
4/15/20,California,6,27107,885
4/15/20,Colorado,8,8280,355
4/15/20,Connecticut,9,14755,868
4/15/20,Delaware,10,2014,46
4/15/20,District of Columbia,11,2197,72
4/15/20,Florida,12,22526,613
4/15/20,Georgia,13,14583,569
4/15/20,Guam,66,750,6
4/15/20,Hawaii,15,524,9
4/15/20,Idaho,16,1507,41
4/15/20,Illinois,17,24593,958
4/15/20,Indiana,18,8955,436
4/15/20,Iowa,19,1995,53
4/15/20,Kansas,20,1502,76
4/15/20,Kentucky,21,2295,124
4/15/20,Louisiana,22,21951,1103
4/15/20,Maine,23,770,24
4/15/20,Maryland,24,10032,349
4/15/20,Massachusetts,25,29918,1108
4/15/20,Michigan,26,27893,1919
4/15/20,Minnesota,27,1809,87
4/15/20,Mississippi,28,3360,122
4/15/20,Missouri,29,4895,165
4/15/20,Montana,30,404,7
4/15/20,Nebraska,31,995,22
4/15/20,Nevada,32,3212,137
4/15/20,New Hampshire,33,1139,32
4/15/20,New Jersey,34,71030,3156
4/15/20,New Mexico,35,1484,36
4/15/20,New York,36,213779,11586
4/15/20,North Carolina,37,5123,128
4/15/20,North Dakota,38,365,9
4/15/20,Northern Mariana Islands,69,13,2
4/15/20,Ohio,39,7791,361
4/15/20,Oklahoma,40,2263,123
4/15/20,Oregon,41,1663,58
4/15/20,Pennsylvania,42,26804,833
4/15/20,Puerto Rico,72,974,51
4/15/20,Rhode Island,44,3251,87
4/15/20,South Carolina,45,3656,107
4/15/20,South Dakota,46,1168,6
4/15/20,Tennessee,47,5878,137
4/15/20,Texas,48,16104,395
4/15/20,Utah,49,2549,20
4/15/20,Vermont,50,759,30
4/15/20,Virgin Islands,78,51,1
4/15/20,Virginia,51,6500,195
4/15/20,Washington,53,10783,572
4/15/20,West Virginia,54,725,12
4/15/20,Wisconsin,55,3721,184
4/15/20,Wyoming,56,288,2
